iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_1_generation_metadata_node_types,step_1_generation_metadata_num_graphs_per_iteration,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts_solver,step_3_selection_good_graphs_description_node_type_counts_verifier,step_3_selection_good_graphs_description_node_type_counts_coordinator,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_samples,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_method,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
57,2025-11-10 19:28:32.351155,generation,1.2673,25000,random,3,25000,prediction,0.543,25000,0.5234944119661314,0.15091444722607184,0.2824290949668732,0.06321141125764962,0.0,selection,10,1000,2228,2210,2093,evaluation,0.0001,10,0.4420302724098708,0.17102048852380963,0.28427601446932876,0.08253976144084835,0.6987509465888213,0.0,synthetic_heuristic,training_data_update,10,580,retraining,580,0.007309119593249793
58,2025-11-10 19:28:37.973964,generation,1.0703,25000,random,3,25000,prediction,0.5472,25000,0.5219310734009472,0.1548505549480817,0.28260315287068666,0.06296529002338815,0.0,selection,10,1000,2197,2189,2075,evaluation,0.0001,10,0.4138949803415215,0.05375837992138988,0.2427434874466865,0.10201550871585033,0.742077106891441,0.0,synthetic_heuristic,training_data_update,10,590,retraining,590,0.007252447100199108
59,2025-11-10 19:28:43.527221,generation,1.2676,25000,random,3,25000,prediction,0.548,25000,0.5238434314750026,0.15454468658378093,0.2818966455281878,0.06349914180211302,0.0,selection,10,1000,2165,2163,2048,evaluation,0.0001,10,0.5145893547810313,0.15457081645926327,0.3141130804504973,0.09488027975376839,0.669860271479159,0.0,synthetic_heuristic,training_data_update,10,600,retraining,600,0.007251625227811494
60,2025-11-10 19:28:48.834282,generation,1.0815,25000,random,3,25000,prediction,0.5446,25000,0.5192266111341123,0.1534927086926585,0.28262795043278743,0.06348131440289269,0.0,selection,10,1000,2149,2133,2017,evaluation,0.0001,10,0.41112232172592056,0.09726649479853514,0.23469114092874607,0.10813509649722956,0.7498090399612317,0.0,synthetic_heuristic,training_data_update,10,610,retraining,610,0.007219050394216691
61,2025-11-10 19:28:54.138836,generation,1.0785,25000,random,3,25000,prediction,0.5487,25000,0.5281187524779244,0.14042489923476248,0.28184630975997366,0.06361373248563251,0.0,selection,10,1000,2125,2106,2009,evaluation,0.0001,10,0.4063354151288249,0.13879828697973493,0.25474963439573495,0.09978340616792501,0.7285580904441709,0.0,synthetic_heuristic,training_data_update,10,620,retraining,620,0.007235116989340646
62,2025-11-10 19:28:59.468862,generation,1.072,25000,random,3,25000,prediction,0.5468,25000,0.5124419164774976,0.14367161977133586,0.2812345893216088,0.0637489544232171,0.0,selection,10,1000,2102,2093,1987,evaluation,0.0001,10,0.40365481841743944,0.106821727571868,0.2590998984635039,0.10444692074083377,0.7245623859289435,0.0,synthetic_heuristic,training_data_update,10,630,retraining,630,0.00728079071555746
63,2025-11-10 19:29:04.820175,generation,1.0949,25000,random,3,25000,prediction,0.549,25000,0.5274209780830224,0.15104626354980258,0.2812804188331103,0.06368803692429112,0.0,selection,10,1000,2077,2057,1954,evaluation,0.0001,10,0.487860648149289,0.08947405579237741,0.27127070813509235,0.11323203186641083,0.7135366577829435,0.0,synthetic_heuristic,training_data_update,10,640,retraining,640,0.007285596454851734
64,2025-11-10 19:29:10.390807,generation,1.0829,25000,random,3,25000,prediction,0.5575,25000,0.5156359370836483,0.15002512311325314,0.2812153687318455,0.06374490231644737,0.0,selection,10,1000,2052,2037,1941,evaluation,0.0001,10,0.41949892309339,0.14926129861361687,0.2856310846741476,0.08726490399616549,0.6952862165250092,0.0,synthetic_heuristic,training_data_update,10,650,retraining,650,0.00723742329588808
65,2025-11-10 19:29:15.644378,generation,1.125,25000,random,3,25000,prediction,0.5484,25000,0.5150274978794385,0.15310189309153766,0.2812508417872009,0.06382266396137323,0.0,selection,10,1000,2009,2005,1914,evaluation,0.0001,10,0.40448878891029405,0.23081540096980632,0.31338331291937127,0.05531805614752994,0.6639745916603342,0.0,synthetic_heuristic,training_data_update,10,660,retraining,660,0.007177924213389566
66,2025-11-10 19:29:20.939681,generation,1.0674,25000,random,3,25000,prediction,0.5441,25000,0.5153575650763521,0.14058920771724134,0.2815436689576064,0.06405007874681966,0.0,selection,10,1000,1978,1976,1882,evaluation,0.0001,10,0.4652452553508438,0.1411491978291113,0.286641754541727,0.11270931403265019,0.6971051784364772,0.0,synthetic_heuristic,training_data_update,10,670,retraining,670,0.007196373301197171
67,2025-11-10 19:29:26.134717,generation,1.072,25000,random,3,25000,prediction,0.5477,25000,0.5257665195983146,0.14976897564586983,0.28182734647476243,0.06378857251450783,0.0,selection,10,1000,1946,1957,1860,evaluation,0.0001,10,0.37835807889220624,0.09342673661315919,0.25545018044433926,0.10843196443731759,0.7269385451224678,0.0,synthetic_heuristic,training_data_update,10,680,retraining,680,0.0073027034395304925
68,2025-11-10 19:29:31.265475,generation,1.0646,25000,random,3,25000,prediction,0.5446,25000,0.5150089502884675,0.1535707398814753,0.281490456776686,0.06338874992141105,0.0,selection,10,1000,1910,1929,1823,evaluation,0.0001,10,0.5307472956979471,0.14152326804483772,0.32586636227023624,0.11821498662118102,0.6588581895332973,0.0,synthetic_heuristic,training_data_update,10,690,retraining,690,0.007313096743761197
69,2025-11-10 19:29:36.742270,generation,1.1439,25000,random,3,25000,prediction,0.7278,25000,0.5261823320626458,0.15192450858690038,0.28163846616175,0.06345137453856381,0.0,selection,10,1000,1877,1898,1812,evaluation,0.0001,10,0.46960430267708025,0.11618705387690263,0.3102975819891438,0.11749292365820016,0.6737732129600216,0.0,synthetic_heuristic,training_data_update,10,700,retraining,700,0.007291475124800381
70,2025-11-10 19:29:41.874203,generation,1.0754,25000,random,3,25000,prediction,0.5429,25000,0.515757780547411,0.15029773867361518,0.28275768999187595,0.06433695118049752,0.0,selection,10,1000,1868,1873,1798,evaluation,0.0001,10,0.33458093538144595,0.1362803916657299,0.22762505248852855,0.0718306665693443,0.7491751526689119,0.0,synthetic_heuristic,training_data_update,10,710,retraining,710,0.007275514950876235
71,2025-11-10 19:29:47.274826,generation,1.073,25000,random,3,25000,prediction,0.5456,25000,0.5169198593849826,0.15267432122395913,0.2820190352042381,0.063827059104277,0.0,selection,10,1000,1834,1858,1768,evaluation,0.0001,10,0.4986314201299864,0.1131338192425044,0.31892999538854644,0.13798702119941603,0.668323388345771,0.0,synthetic_heuristic,training_data_update,10,720,retraining,720,0.007305703798033251
72,2025-11-10 19:29:52.440529,generation,1.0653,25000,random,3,25000,prediction,0.544,25000,0.5182805084808643,0.14539076627881475,0.2819381552499612,0.0651763654663455,0.0,selection,10,1000,1818,1833,1745,evaluation,0.0001,10,0.4508539652253831,0.14313319607719566,0.31353697604601993,0.11044724856173285,0.6680589997006818,0.0,synthetic_heuristic,training_data_update,10,730,retraining,730,0.007323910781331682
73,2025-11-10 19:29:58.095062,generation,1.158,25000,random,3,25000,prediction,0.6251,25000,0.5292239882570858,0.1522003080071647,0.28294906636303613,0.06498741419767759,0.0,selection,10,1000,1790,1786,1723,evaluation,0.0001,10,0.5076539567858136,0.11377273570586471,0.3013535925363093,0.11571511254877279,0.6806744536691788,0.0,synthetic_heuristic,training_data_update,10,740,retraining,740,0.0072964328064185425
74,2025-11-10 19:30:03.796834,generation,1.0943,25000,random,3,25000,prediction,0.5696,25000,0.519625404886308,0.1477641086706213,0.28282174179477454,0.06513839013679065,0.0,selection,10,1000,1755,1748,1694,evaluation,0.0001,10,0.3266087355455188,0.17994463306045055,0.24626021997080275,0.04841964869283717,0.727214507323332,0.0,synthetic_heuristic,training_data_update,10,750,retraining,750,0.0072377701812639875
75,2025-11-10 19:30:09.509793,generation,1.1935,25000,random,3,25000,prediction,0.5476,25000,0.519668317021494,0.14795791381164017,0.2830575234426799,0.06431258593659996,0.0,selection,10,1000,1713,1713,1651,evaluation,0.0001,10,0.371807784777153,0.20279700577579274,0.3137351476382834,0.05740773336818481,0.6601300811758123,0.0,synthetic_heuristic,training_data_update,10,760,retraining,760,0.007225091781681753
76,2025-11-10 19:30:14.888333,generation,1.1112,25000,random,3,25000,prediction,0.5482,25000,0.5193481958426343,0.15384461909515115,0.2836447622700986,0.06400653760510992,0.0,selection,10,1000,1689,1700,1627,evaluation,0.0001,10,0.4734784839263435,0.09337480922324351,0.2850322231968409,0.10842042604810444,0.6944649097850925,0.0,synthetic_heuristic,training_data_update,10,770,retraining,770,0.007216221300745802
77,2025-11-10 19:30:20.270625,generation,1.1646,25000,random,3,25000,prediction,0.5456,25000,0.5188981607476444,0.1515363630958433,0.2831307635861204,0.06424214714611101,0.0,selection,10,1000,1656,1671,1609,evaluation,0.0001,10,0.38633492243579004,0.08699425502874668,0.2938480008236145,0.09284981338188948,0.6833028191541017,0.0,synthetic_heuristic,training_data_update,10,780,retraining,780,0.007168608290988547
78,2025-11-10 19:30:25.559288,generation,1.0781,25000,random,3,25000,prediction,0.5481,25000,0.5199911400418908,0.15573230815895384,0.28266161597403466,0.06410677755107297,0.0,selection,10,1000,1620,1620,1581,evaluation,0.0001,10,0.3874650421201785,0.18088227715356303,0.31319918857099116,0.06635526804799541,0.660724570101134,0.0,synthetic_heuristic,training_data_update,10,790,retraining,790,0.007136790500748907
79,2025-11-10 19:30:31.075503,generation,1.1093,25000,random,3,25000,prediction,0.5993,25000,0.5198182020043864,0.15450142972230943,0.28280472448468597,0.06362113056751127,0.0,selection,10,1000,1602,1583,1549,evaluation,0.0001,10,0.4674615398274047,0.08173485824291857,0.27685868337079805,0.11568655552624127,0.7029400541165047,0.0,synthetic_heuristic,training_data_update,10,800,retraining,800,0.0071841589598844935
80,2025-11-10 19:30:36.374219,generation,1.0756,25000,random,3,25000,prediction,0.5504,25000,0.5200240439098145,0.150722609615095,0.2831251298873082,0.06384747060348522,0.0,selection,10,1000,1576,1580,1528,evaluation,0.0001,10,0.4336996866372077,0.020676461810165636,0.25002503157042866,0.13336572796392152,0.7321641829337309,0.0,synthetic_heuristic,training_data_update,10,810,retraining,810,0.0072289321718580265
81,2025-11-10 19:30:41.900653,generation,1.1757,25000,random,3,25000,prediction,0.5589,25000,0.522595260031223,0.1530737416156393,0.28376258870899934,0.06454243736957302,0.0,selection,10,1000,1533,1565,1499,evaluation,0.0001,10,0.46731371869520744,0.09671259037884844,0.26058711677944546,0.10582483952689868,0.7168867646021974,0.0,synthetic_heuristic,training_data_update,10,820,retraining,820,0.007209905498172665
82,2025-11-10 19:30:47.273408,generation,1.0767,25000,random,3,25000,prediction,0.5438,25000,0.5231871343907715,0.1520660232689329,0.2823860014201447,0.06412177741519924,0.0,selection,10,1000,1494,1527,1484,evaluation,0.0001,10,0.4751219241783469,0.14425109342672207,0.30070218910413615,0.11598746156312115,0.6783456660462829,0.0,synthetic_heuristic,training_data_update,10,830,retraining,830,0.007203482930429668
83,2025-11-10 19:30:52.473394,generation,1.0747,25000,random,3,25000,prediction,0.5446,25000,0.523616843547539,0.1519717185593647,0.2828161352877135,0.06474830710270524,0.0,selection,10,1000,1464,1488,1455,evaluation,0.0001,10,0.42251436323335534,0.1397933777036081,0.25089415057604064,0.09750090118411682,0.7242396513841739,0.0,synthetic_heuristic,training_data_update,10,840,retraining,840,0.007222219636759109
84,2025-11-10 19:30:57.874113,generation,1.1562,25000,random,3,25000,prediction,0.5436,25000,0.523646027013112,0.15193137157326375,0.28239135318520603,0.06465807515125302,0.0,selection,10,1000,1443,1445,1431,evaluation,0.0001,10,0.46621611371309135,0.10635926958892214,0.3034377223849276,0.1066129606155251,0.6732184997891537,0.0,synthetic_heuristic,training_data_update,10,850,retraining,850,0.007203317230421574
85,2025-11-10 19:31:03.506417,generation,1.0852,25000,random,3,25000,prediction,0.5485,25000,0.5239757023808231,0.15164101011044742,0.28202062918690285,0.06465392130241521,0.0,selection,10,1000,1417,1408,1407,evaluation,0.0001,10,0.45775956744449,0.13572436025711407,0.30458194557342094,0.10555754185989771,0.6716294712618589,0.0,synthetic_heuristic,training_data_update,10,860,retraining,860,0.007149697499636161
86,2025-11-10 19:31:09.313654,generation,1.1204,25000,random,3,25000,prediction,0.5567,25000,0.5318850844473408,0.15109612564547611,0.2819402881072928,0.06516523155689151,0.0,selection,10,1000,1399,1378,1359,evaluation,0.0001,10,0.3926693190434357,0.030894443799394655,0.2721260075580759,0.10869386612935314,0.7038340006151682,0.0,synthetic_heuristic,training_data_update,10,870,retraining,870,0.007133638865819876
87,2025-11-10 19:31:14.809230,generation,1.1272,25000,random,3,25000,prediction,0.5407,25000,0.5239761771225581,0.15051803409597392,0.282479788265772,0.06526804382659646,0.0,selection,10,1000,1372,1347,1335,evaluation,0.0001,10,0.47886461586997353,0.15797353999778813,0.3269611177245747,0.11501131405273855,0.6503529331228354,0.0,synthetic_heuristic,training_data_update,10,880,retraining,880,0.00714510749701931
88,2025-11-10 19:31:20.488919,generation,1.1429,25000,random,3,25000,prediction,0.553,25000,0.526505085973524,0.153215232854251,0.2830100120475266,0.06541027117718609,0.0,selection,10,1000,1344,1320,1295,evaluation,0.0001,10,0.4063265735212511,0.16752531840553547,0.2793408907806007,0.07196891397216815,0.6909934355683326,0.0,synthetic_heuristic,training_data_update,10,890,retraining,890,0.007131934649118846
89,2025-11-10 19:31:26.128497,generation,1.1068,25000,random,3,25000,prediction,0.5511,25000,0.5254620510703617,0.1521633542234919,0.2836128256235626,0.06457058532585888,0.0,selection,10,1000,1336,1272,1275,evaluation,0.0001,10,0.5183866323011562,0.11867009707769738,0.3367349624617664,0.1098726179643181,0.6390685512275727,0.0,synthetic_heuristic,training_data_update,10,900,retraining,900,0.0071494669698494145
90,2025-11-10 19:31:31.496166,generation,1.0818,25000,random,3,25000,prediction,0.5468,25000,0.5238046807863823,0.15213688127646716,0.2839987179281316,0.06489596589337314,0.0,selection,10,1000,1313,1250,1254,evaluation,0.0001,10,0.46128033020060466,0.1632597571449505,0.2919400860332365,0.1055510741174515,0.6820101585591942,0.0,synthetic_heuristic,training_data_update,10,910,retraining,910,0.007149271817284926
91,2025-11-10 19:31:36.761998,generation,1.0938,25000,random,3,25000,prediction,0.5467,25000,0.5227997690977203,0.15251598356845386,0.2840775318093215,0.06510938984273858,0.0,selection,10,1000,1300,1219,1235,evaluation,0.0001,10,0.35903084622632764,0.06585315752428761,0.24898052033008425,0.08396536811085745,0.7211696971241951,0.0,synthetic_heuristic,training_data_update,10,920,retraining,920,0.007175925744058884
92,2025-11-10 19:31:42.482431,generation,1.0937,25000,random,3,25000,prediction,0.7569,25000,0.5318307276061615,0.1524277945206143,0.28450258390670585,0.06425275103515857,0.0,selection,10,1000,1278,1202,1214,evaluation,0.0001,10,0.4996918263255816,0.15240991942425275,0.3062818158916098,0.09165119026206872,0.6650845243272896,0.0,synthetic_heuristic,training_data_update,10,930,retraining,930,0.007151416997371318
93,2025-11-10 19:31:47.816294,generation,1.0813,25000,random,3,25000,prediction,0.7334,25000,0.5336750392608531,0.15366101859438006,0.28373015289736436,0.06433480753942004,0.0,selection,10,1000,1257,1174,1192,evaluation,0.0001,10,0.4059447129465126,0.1754853324734016,0.3100084621288423,0.06281732248735564,0.6577554247755759,0.0,synthetic_heuristic,training_data_update,10,940,retraining,940,0.007131610312461303
94,2025-11-10 19:31:53.209825,generation,1.0708,25000,random,3,25000,prediction,0.7307,25000,0.5246937859304996,0.1517320986284295,0.28365859837417706,0.06400409192789135,0.0,selection,10,1000,1229,1143,1166,evaluation,0.0001,10,0.4501241235377187,0.08982485870802379,0.24394774605241984,0.09985933481584265,0.7273763153700555,0.0,synthetic_heuristic,training_data_update,10,950,retraining,950,0.007124149098382114
95,2025-11-10 19:31:58.480452,generation,1.0789,25000,random,3,25000,prediction,0.5401,25000,0.5243222007875236,0.15543180361693276,0.28344607072388056,0.06462537274044615,0.0,selection,10,1000,1205,1107,1156,evaluation,0.0001,10,0.3979400797859478,0.12131445046470729,0.24619107897424616,0.08930713911270917,0.7234062461690767,0.0,synthetic_heuristic,training_data_update,10,960,retraining,960,0.007104611127341171
96,2025-11-10 19:32:03.703001,generation,1.0594,25000,random,3,25000,prediction,0.5429,25000,0.5259701247437848,0.153118843517132,0.2837167561265027,0.06391107470215375,0.0,selection,10,1000,1199,1083,1120,evaluation,0.0001,10,0.43465410318757425,0.13821219928439346,0.32248836387823837,0.09425017223873143,0.6480254534551994,0.0,synthetic_heuristic,training_data_update,10,970,retraining,970,0.007120887838829481
97,2025-11-10 19:32:09.169745,generation,1.0848,25000,random,3,25000,prediction,0.5463,25000,0.5265355171643791,0.15627788547150512,0.28483887522836027,0.06450251053114715,0.0,selection,10,1000,1165,1069,1097,evaluation,0.0001,10,0.4952861670057913,0.10890164226497087,0.30034411556272195,0.1481240432078319,0.6792111667274876,0.0,synthetic_heuristic,training_data_update,10,980,retraining,980,0.007146801640844359
98,2025-11-10 19:32:14.611597,generation,1.0671,25000,random,3,25000,prediction,0.5414,25000,0.5270287851587746,0.1553958972968425,0.2838373187402734,0.06390197052610104,0.0,selection,10,1000,1116,1043,1078,evaluation,0.0001,10,0.41897766490668586,0.12209503532245256,0.28263604781829865,0.08620844052731294,0.6857512898869569,0.0,synthetic_heuristic,training_data_update,10,990,retraining,990,0.007117534688252809
99,2025-11-10 19:32:19.807139,generation,1.0672,25000,random,3,25000,prediction,0.5471,25000,0.5260435419766534,0.15543902831941278,0.284021264460558,0.06431956345824741,0.0,selection,10,1000,1099,1033,1046,evaluation,0.0001,10,0.4293902919559144,0.0015761455675154744,0.2600955810184523,0.1349376698668468,0.7154106631454139,0.0,synthetic_heuristic,training_data_update,10,1000,retraining,1000,0.007167763013681414
100,2025-11-10 19:32:25.447079,generation,1.3657,25000,random,3,25000,prediction,0.5419,25000,0.525758250251667,0.15379327921899275,0.284739598237034,0.06464311838127362,0.0,selection,10,1000,1093,1044,1044,evaluation,0.0001,10,0.6275063733873297,0.3593448968919884,0.5461291560537547,0.07224843895553754,0.07950821739425858,0.0,synthetic_heuristic,training_data_update,10,1010,retraining,1010,0.007153704669643207
101,2025-11-10 19:32:30.667204,generation,1.0762,25000,random,3,25000,prediction,0.551,25000,0.5341682446952449,0.1530166769589292,0.28417447811984003,0.06518665678869882,0.0,selection,10,1000,1086,1046,1055,evaluation,0.0001,10,0.6331393832030838,0.34658296464636335,0.46859929268499645,0.08954493182814217,0.14239965588544373,0.0,synthetic_heuristic,training_data_update,10,1020,retraining,1020,0.007187415732444498
102,2025-11-10 19:32:36.312410,generation,1.2199,25000,random,3,25000,prediction,0.594,25000,0.5213935448582292,0.1541963282454614,0.2842210982736508,0.06435351933312497,0.0,selection,10,1000,1089,1043,1057,evaluation,0.0003,10,0.5719358847210625,0.3497981177272758,0.47367577211375284,0.07709796813330594,0.13078638435596426,0.0,synthetic_heuristic,training_data_update,10,1030,retraining,1030,0.007186717046658574
103,2025-11-10 19:32:41.756546,generation,1.1249,25000,random,3,25000,prediction,0.5462,25000,0.514812822254096,0.15480401045993544,0.28407121406227404,0.06382333600871994,0.0,selection,10,1000,1090,1045,1056,evaluation,0.0003,10,0.5988328402903176,0.4427425081705251,0.5041470188484541,0.04801413396946192,0.08919939748048712,0.0,synthetic_heuristic,training_data_update,10,1040,retraining,1040,0.007139780898468953
104,2025-11-10 19:32:47.539994,generation,1.161,25000,random,3,25000,prediction,0.5808,25000,0.5148158471871852,0.15480373112920692,0.2847357917294839,0.06390094745249118,0.0,selection,10,1000,1092,1036,1066,evaluation,0.0001,10,0.6304357273358665,0.3334045904060987,0.5022810557818846,0.078825351410344,0.11022086113622691,0.0,synthetic_heuristic,training_data_update,10,1050,retraining,1050,0.00713098630798179
105,2025-11-10 19:32:53.093058,generation,1.0847,25000,random,3,25000,prediction,0.5904,25000,0.525236853106503,0.15482433780325244,0.28464469145772425,0.06366420115212638,0.0,selection,10,1000,1094,1041,1065,evaluation,0.0001,10,0.6131103061609091,0.33617896342188275,0.4179604653986916,0.08696349948789867,0.17435909699979152,0.0,synthetic_heuristic,training_data_update,10,1060,retraining,1060,0.007195738353430684
